2024-04-O-s0	2024-04-O-s1	2024-04-O-s4	2024-04-O-s8	2024-05-O-s1	2024-05-O-s4	2024-06-O-s1	2024-06-O-s4	2024-06-O-s8	2024-07-O-s1	2024-07-O-s4	2024-07-O-s8	2024-08-O-s1	2024-08-O-s4	2024-09-O-s1	2024-09-O-s4	2024-10-O-s1	2024-11-O-s0	2024-11-O-s1	2024-11-O-s4	2024-11-O-s8	2024-12-O-s1	2025-01-O-s1	2025-02-O-s1	2025-03-O-s1	2025-03-O-s4	2025-03-O-s8	2025-04-O-s4	2025-05-O-s1	2025-05-O-s4	2025-05-O-s8	2025-07-O-s4	2025-10-O-s4	2025-12-O-s4	2025-12-O-s8	2026-01-O-s4	2026-01-O-s8	2026-02-O-s4	2026-02-O-s8	2024-07-I-hm	2024-07-I-mm	2024-07-I-og	2024-09-I-hm	2024-09-I-mm	2024-09-I-og	2024-11-I-hm	2024-11-I-mm	2024-11-I-og	2024-12-I-hm	2024-12-I-mm	2024-12-I-og	2025-01-I-hm	2025-01-I-og	2025-03-I-hm	2025-03-I-mm	2025-04-I-hm	2025-04-I-mm	2025-04-I-og	2025-05-I-hm	2025-05-I-mm	2025-05-I-og	2025-06-I-hm	2025-07-I-hm	2025-10-I-hm	2025-10-I-mm	2025-10-I-og	2025-12-I-hm	2024-06-M-s0	2024-10-M-s4	2024-11-M-s1	2024-11-M-s4	2024-11-M-s8	2025-01-M-s0	2025-02-M-s1	2025-02-M-s8	2025-03-M-s4	2025-04-M-s8	2025-05-M-s4	2025-06-M-s4	2025-07-M-s4	2025-09-M-s0	2025-10-M-s1
Agarivorans	0.00162539288143283	0.0203273614653416	0.000198168210628453	0.0021149645015178	0.000391594165670034	0.00222761452921206	0.0290947707706069	0.0129276340732463	0.00960335124055676	0.0022964618373342	0.00413067608484164	0.00870098874079676	0	0.00095044708132547	0.00434131795913708	0.0266797226493132	0.00863998143126722	0.029499811097313	0.0102538078138744	0.00339425447277964	0.0100203929293722	0	0.00747461505946632	0.0099974874394394	0.00629625334811754	0.0117567448862247	0.00133169445455379	0.00382849681354141	3.61780912404806e-05	0.00032541028708734	0.00018830283704584	0.000262588497924658	0.000721956387330896	0.00777566709014576	0.000805022846689586	0.00174006038745836	0.00011625791075173	0.000135370753775094	0.000673024687862386	0.00144448226251423	0.00537004457393922	0.000864790770574014	0.012267437646285	0.021048566629308	0.0278149919845681	0.000159912328522264	0.002866856479808	0.0104993646107724	0.00693370787803013	0.0121248332578288	0.00623605805645973	0.0503637679284513	0.0527649454797458	0.0124364765553124	0.0260783451395247	0.00383084312007914	0.00509844855341566	0.000904290290949858	0.0177350527566864	0.00393405133625478	0.00485130345750984	0.0235105254105911	0.000156004679277713	0.00493937807382656	0.0019675661396559	0.00369211635245872	0.0554234515817642	0.0914173159255404	0.000332875909887772	0.000871104150782436	0	0.00145318333967278	0.0103295037508484	0.0009804898555958	0.000870984463234964	0.000894696865873258	0.0112016060297035	0.00517721138733592	0.00211497570352175	0.00829658418502192	0.00312080016879	0
Aggregatimonas	0.0118193567906605	0.00354813428917222	0	0	0.0088796051359661	0.0242746478283922	0.0104952658865595	0.0167435558068633	0.0162999573180173	0.00125602293498635	0.00240642910767633	0.000849832455130645	0	0	0	0	0	0	0	0	0	0.000482907010463742	0.020359737967252	0.294476420890006	0.108587702676265	0.527142738555874	0.0630176412275748	0.0689960523833159	0.00480581378212512	0.00897451074935273	0.00069871299467616	0.00107721300465225	0	0	0	0.00219420907720265	0	0.0032268328927325	0	0	0	0	0	0	0	0	0	0	0	0	0.000367239321399338	0.00142489143469552	0.00526793069752546	0.0875786167208769	0.0822709975310053	0.0241801378552247	0.00913992472609197	0.00604116405972553	0.0339902255666841	0.00162212783772701	0.00862338822969251	0.00879399198479871	0	0.000691725278848027	0	0	0.00663956267654517	0.236467122691233	0	0	0	0	0	0	0	0	0	0	0.00138480987963615	0	6.98051759435172e-05	0
Agnivirus	0.0233536138636929	0	0.0131756594198205	0.0111548407071484	0	0.00272552737595976	0.00242144910229661	0	0	0	0.00120941847392753	0.00342735873277714	0	0	0	0	0	0.0686387869189825	0.00122402473440414	0.0090541554037596	0.0143421741229139	0.00213241909600496	0	0	0.00627150235218902	0.000829362833623816	0.0033659949118849	0.000106226403486932	0	0	0	0.00297093804710385	0.00521882779145449	0.0118146849599906	0.012957045582876	0.0160749412635671	0.00321042780261029	0.000177861881179534	8.69421390063487e-05	0.000725768072446747	0	0	0	0.00618176720962536	0.000690294273185681	0	0.0130398592360455	0	0.136849066753881	0.240187878132351	0.0288444789697524	0.0296732409853385	0.0229859848607752	0.00722468787774542	0.000621471837546958	0.0115211225318223	0.013213986562512	0	0.373883067631494	0.00394430254298629	0	0.210213635511529	0.0033047691991509	0.0504818285134805	0.0358733352139352	0.0460467014798935	0.204121801323778	0.0060295291601614	0	0.023283096110743	0.0413958317537803	0.0695098974057323	0.0291340391265312	0.00122979431234866	0.0112282992237126	0	0	0	0.00593756748169	0.00120611103093903	0.0123540476912951	0.0233268023682886
Akashiwo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00333343011570049	0	0.000699502518661132	0.0139589044027119	0	0.0193921672380972	0.0943857916451895	0.010293240503458	0	0.0152061930405255	0.00817842804123933	0.0882337982446467	0.00322349048298086	0	0	0	0	0	0	0	0.00078794417428382	0	0	0	0	0	0	0.00353908735633609	0	0.00923823606606368	0.00221825916855248	0.947981432800762	3.56099811000367	1.11259695709219	0.882658024441775	0.0210653269230882	0.6567614238894	0	0	0	0.00130445381987994	0	0	0	0	0	0	0	0.0694941673868336	0.00826681764272765	0.00311453381586786	0.00704291157918989	0.00414163271040964	0.00140890193582207	0	0.000813548574554882	0	0	0	0	0	0	0	0.00455239940608915	0	0.000995841973542968	0.000376791467061534	0.000663863382930814
Albugo	0.0110938736849627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00950059656287025	0	0.0249735778655213	0	0	0	0	0	0	0	0	0	0	0	0.00366916818014612	0.00478229647850606	0.0557361817178783	0	0.0132658626155042	0	0	0	0	0	0	0	0.0088810603622607	0	0	0	0.04321668082756	0	0.00708356125232035	0.0196353195987775	0	0.0890616568123375	0.103601051870013	0.135135780966179	0.0437122958842378	0.0431972305499867	0	0	0.0986099868203215	0.0209601557323514	0.0695569190366941	0	0.00372668783942402	0.00337084743563904	0.0282751122180401	0.0493181373504131	0.0265038146846783	0.0385305960386361	0	0.0281491019460074	0	0.0183184986632849	0	0	0	0	0.113937654316395	0.0196924396332418	0.0121502141502013	0.083951629202749
Alexandrium	0.000352269344830884	0.231426174051232	0.427135487939977	0.081609695671179	0.0711312689150343	0.119042162008295	0.119104050099073	0.0378715265099192	0.0824219506288907	0.564282074612894	0.078745654275911	0.188514883987321	0.0247142062474277	0.072277190891556	0.00110161157623809	0.00194779172822469	0.000466811400363696	0.00105222256410245	0.00134670622111628	0	0	0	0.0089017291880865	0.0210766376856392	0.0792053832401659	0.0740015620185982	0.0373734817390222	0.0362218684481507	0.0864548382808838	0.236177832737294	0.0672159026326582	0.00110598033107932	0.000455410945924243	0.00146734449430641	0.00133532319134042	0.00386292813954262	0.00159667403039501	0.0298815816660623	0.00456697577333382	0.196755597066347	0.210617653894043	0.155311139642889	0	0	0.0022659919887829	0.0127639148289581	0.0414166119577764	0.0235245744341732	0.0103612604189419	0.00792172571418538	0.0126813634339064	0.0191120080064356	0.00266083430282515	0.0210760056131383	0.053296483120871	0.864783496378073	0.0200379983573453	0.0864736581754311	0.00926689774331587	0.0702369218116062	0.0794632057940572	0.00753565131973237	0.107960339746657	0.00321504179496374	0.00294385923343284	0.00103838433921918	0.00352506063658297	0.00302450784370121	0	0.000584865728451179	0	0	0.00353905392608945	0	0.0028029265659529	0.0111693247229369	0.0197253123379672	0.0625258642654672	0.00319571393314835	0.117403052603961	0.000664935764180747	0.00366016064502548
Algibacter	0.0099005662770468	0.00114033879568487	0.000136184675214911	0.000407819099846826	0.00344546650862355	0.00171718624823616	0.0021284369309707	3.9864253782333e-05	0.00343375674700529	0.00121633475737023	0.000562638330004917	0.00110245301501277	0	5.11162907224636e-05	0.00126478043504851	0.000176901983361564	0.000451310851352978	0.00540608440737588	0.00416746073682197	0.000747265219958436	0.000845739559229335	0.00150528034556668	0.000675346837850403	0.0558255682420769	0.00724069622474514	0.000897541176749094	0.000362851967784287	0.00440156062036462	0.00234289690540349	0.00279969471280813	0.00631566315695805	0.00257812897306279	0.000885801593343453	0.00047387165533171	0.000277155194925665	0.00197661341969893	0.000530618255776227	0.0014820645645223	0.000774370564388509	0.00900554241463172	0.00541173961343849	0.00540875873887791	0.00110838808009667	0.00354116089681049	0.00197006513978497	0.00238889187515725	0.00445269179821571	0.00240390441859004	0.00470606240861588	0.00256253458766171	0.00604415996123356	0.00213750861267013	0.00311547197904166	0.0343562205373533	0.012190441320506	0.00960020421855079	0.00959141638186643	0.00654619875076019	0.018484807437756	0.00197755847016034	0.00204430363775018	0.0128599125256923	0.00311312811395065	0.00263391714409837	0.00124349062684346	0.00140005593418647	0.00171618138461034	0.0174879888229502	0.000260339782193349	0.0027803281642862	0.000767283972276262	0.000699565674519162	0.0140955110744412	0.000271165640737237	0.000900471206419423	0.00226038593543692	0.00323238348338774	0.00114452141825598	0.00181288770973437	0.000653385921421505	0.0946987841423483	0.00119517534074546
Algirhabdus	0.00174098807750051	0.000785186469265297	4.99973513245838e-05	0.00106534317322355	0.000206215681112499	0.000436224751276942	0.00750825998157922	0	0.00235311290455742	0	0	0.000421613605011183	0	0	0.00117569162111203	8.16985454484926e-05	0.00112063587297378	0.00288630382539028	0.00672205819108236	5.57172931338876e-05	4.19984049783064e-05	0.000570924332087885	0.00250745358199433	0.00719307167039527	0.023075834277465	0.00543156891429864	0.00269606280578493	0.0164261580152432	0.0234429763587246	0.016584790825624	0.0265368841733176	0.00389783859608552	0.000211486718780851	0.000179216477117204	8.23217886235471e-05	0.000277286698841453	1.94279159319424e-05	0.000492448749403257	0.000164022492978446	2.10862476063388e-05	0	0	0.00510719448903477	0.00333301804065481	0.00130707913728666	5.90576235156164e-05	2.83901790817431e-05	0	0.000155213073285555	0.000653499599628085	0.0021170728655991	0.000531477442495759	0.00010672680066534	0.0374910996469056	0.0361452075767532	0.0235524278021794	0.0156750580436184	0.0062383372437056	0.0110801569645855	0.0140934243407889	0.00407853789034509	0.036686743481066	0.019914946448731	0.000321957180627545	0.000294759767850725	9.99704178548372e-05	0.000736844972571634	0.00645976161836717	0	0.000648926455681548	0	0.000171327954316964	0.0126345473439209	0.0140782394557411	0.0116186237043627	0.00494642311031712	0.00323133094914804	0	0.0156827481732516	0.00109214032003946	0.0301505382515223	0.000618884815181482
Algoriphagus	6.0591310616829e-05	0	0	0	0.00113801461938591	0.0552950054546767	0	0	0	0	0	0	0	0	0	0	0	0	0.000243481256010288	0	0.000728209915193255	0	0.0393614453128727	0	0.0410083167558989	0.162105405822243	0	0.0254574056301859	0.000200793524316468	0.000978136211924795	0	0	0	0	3.03157381592023e-05	0.000626680411984955	0.00241166223493888	0.00239831829935481	0.00107968683194662	0	0	0	0	8.57563594796805e-05	0	0.00592980285610295	0.00113348288777828	0.00462193263581339	0	0.00063831021131082	0.00318697432842299	0.00253869790273536	0.000620524336885085	0.456733174065416	0.333083153309252	0.649390054779595	0.94849112645727	1.48610994689047	0.0412053814957989	0.0205975763196145	0.0163772554042747	0.294710882814886	0.507262589607975	0.001859547298107	0.00338585565732044	0.00780808289093545	0.00273275204737365	0.0961201866371176	0	0.000162296158496374	0	0	0.00052224883455446	0	0	0	0.00052102089806882	0.000365484997970421	0.000483073213826563	0	0.000286532615577003	0.000112185532651024
Aliamphritea	0.0052132716456036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0328054505875856	0	0.0388627214624445	0.0426956033434252	0.0197758637416812	0.00755900811845525	0	0	0	0	0	0.0410412652784008	0.0429144072331913	0.0049418011692301	0	0	0	0	0.00122055319154906	0.0203425050829273	0.00240906991852346	0.0134162718582322	0.0135587155686114	0	0.00271900249580825	0	0	0	0.0683703969076517	0.116684013839215	0.0711086605584665	0	0	0	0.00310613361191436	0.027251326067754	0.00393331255511807	0.00284811871347156	0.00961950531987855	0.00332990821965906	0.00092406904708069	0	0	0	0.0124620793525856	0	0	0.00998102181933935	0.0293465679671021	0	0.00557207539168925	0.0135974197818604	0.0351678600856093	0	0	0.0509111691242263	0.10839213259457	0.137765295638408	0.0162616764744364	0	0	0.00700518836330255	0	0	0	0.0322437491115098	0.0119018558985949	0.0087958743205817
Aliarcobacter	0.00229019814559306	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152004063217647	0.083079312968507	0.072061633149274	0.114294485127492	0.0281064733033329	0.0159699099852125	0.0118933937305118	0	0.00437388393590473	0.180137959282853	0	0.00537272162025975	0	0.0100984801129943	0	0	0	0	0.00969108566472835	0.00900775323473415	0.00321994389856053	0.00425438710696335	0.00322029123429933	0	0.000223953775837209	0	0	0	0.0148024562026866	0.0882441915412515	0.075483970153782	0.0118786858674955	0	0.010617353341053	0.057619607945693	0.0755353028075365	0.0285442259083983	0.00382995200758245	0.0195234691081745	0.00284753716691279	0	0.00303310781376077	0.00488480628680127	0.00591539089799775	0	0	0	0	0	0.0289009358803335	0.0416742066708388	0.0417288400391274	0.0366023247238032	0	0	0.0113193358785093	0.055739712891674	0.0305467708726726	0.050970945493069	0.0132251918838526	0.0213714350845166	0	0	0	0	0	0.000983416218235455	0.00620013627487255
Aliiroseovarius	0.00461033927722304	0.000509429258784861	3.01579934403034e-05	0.00105255005687986	0.00436363382929101	0.00407871083097219	0.0039266705303286	0.000266564072547078	0.00133707800341569	4.7291696244669e-05	0.00165178004095457	0	0	1.76034294522831e-05	0.0337888048305195	0	0.0338436487976735	0.0480340114933746	0.44775124619661	0.00156426725906533	0.00047000425224515	0.0304796655827447	0.0381060757049387	0.0160967177848581	0.00846229324136866	0.000995573250642872	0.00160528925741364	0.0055520461437494	0.0036947639761945	0.00437113011136486	0.00368100150711945	0.00246015466167848	0.000923663911018493	0.0168697599800849	0.00014319597481438	0.000664736573935151	0.000157163359811643	0.000476474046578257	6.90526359012275e-05	0.000258057491289516	0.00115426731259942	0.000107422271072403	0.151588945254168	0.0624026938703141	0.0239838690812003	0.00647366040064618	0.00340361589555722	0.138822002013799	0.00470589120174247	0.00470099512144741	0.0175975605282417	0.000920248361877605	0.000248826509926291	0.0293535425028696	0.0287328561426308	0.0121097395878823	0.00719889437241833	0.00712543469347628	0.00235838732978013	0.00226889625581659	0.00145524113649405	0.0205903887018433	0.0144439873789054	0.00291516588023674	0.0020601452349697	0.0196326901865597	0.00293403463649279	0.00337326408304663	3.98851136897201e-05	0.000553465653625209	0.000551353040737819	0.000138695489880013	0.000940527197597111	0	0.000495480028921797	3.4679039636417e-05	0.00994026697288186	0.00181912963657414	0.00802551669030989	0.000691284098274197	0.0462668656551956	0.0112939846356475
Aliisedimentitalea	0.0034333477075277	0.0274587141929494	0.0121532829627497	0.0397867371688007	0.0175842598730791	0.00752193322947477	0.0201776215339206	0.00696526674857859	0.00702793830319682	0.00124960898441174	0.0108936488911308	0.00185929476857095	0	0	0.00533488841830144	0.00284507764293187	0.00544268227693415	0.0108436484208836	0.0119323182540095	0.005011245332567	0.00386305487459302	0.00514149106873198	0.110961904849822	0.0763422365715181	0.0357723089684046	0.0356660245643678	0.0375943746993874	0.015356666176335	0.00385397324369866	0.00609623505881272	0.00130148889029698	0.00193173362788379	0.00225193700977693	0.00144904705088842	0.000172305692181841	0.0202776213733538	0.00987429427023421	0.00151710657444428	0.00637520871494197	0.00597835055292761	0.00705026529075389	0.00539210275002864	0.00690369202617836	0.00737498001065675	0.0136605000741153	0.00572641198805339	0.0134996304224378	0.0312519530057539	0.00610872600221135	0.00541801198294885	0.0119062251414747	0.029288025531838	0.0338679089685726	0.0560992283012521	0.0537550539279793	0.0266797139333849	0.0264164977802721	0.0197809916844721	0.0319282298362121	0.0202550834371701	0.00342648272366157	0.0645196446973611	0.0271852321271796	0.00788811744090078	0.0102672672669981	0.00872277227176163	0.015518198486702	0.0564901603137706	0	0.00146147929034964	0.000406912512374955	0.00102428453870102	0.0131150623641549	0.0212072368740015	0.0177145133334124	0.000264086635593218	0.0158294522403198	0.0101146032105638	0.0467244800999218	0.011833260964159	0.230918906443753	0.0351284451118919
Aliishimia	0	0	0.0106950348549914	0.00911935092957812	0	0.00636945030982618	0	0	0	0	0	0	0	0	0	0.00126060298197892	0.000329998481719801	0.00148962676392929	0.013176715122618	0.0024820326766479	0.000761636755911071	0	0.00179880299187743	0.00131910761437685	0.000451795140079511	0	0	0.00106979953926754	0.0184230960394239	0.0213193563805115	0.0454297793041689	0.000750774448746089	7.33155891237388e-05	0.000245244460539535	0.000241789819874622	0.0024594680773072	0.00259367969417245	0.0163244489368374	0.00703701672939579	0.00238677755069397	0.000683584979852347	0	0.000444185794783769	0.000325068933136633	0.000743428442387099	0	0	0.00176791050220458	0	0	0.000576123313949095	0	0	0.0018396980649304	0.00130806401202666	0	0.00512323134482942	0.0127114054818195	0.000684472978170947	0	0.016886556696939	0.00409411366225065	0.00331428922010234	0.000359515845766935	0.000792971255751671	0.000482494509855099	0.00127875164549018	0.004205002094733	0	0	0	0.000549679724474883	0.00200379513947262	0	0	0.018603340768612	0.00506339186401741	0.000537577887599178	0.0515352506680098	0.00227695877356168	0.0369293829722376	4.60211165066566e-05
Aliivibrio	0.00296961758323901	0.0622344514719471	0.0112967793350425	0.00799288465296365	0.0120072117848195	0.0182206820923029	0.00508385198054847	0.00874366537489198	0.0587322188504115	0	0.00127513851365491	0.0035527427112861	0	0	0.0149817865817134	0.0356502137392711	0.0332495063348975	0.0173463262682585	0.0198374691305159	0.0180663184692191	0.00095031204625313	0.000589604001492448	0.0214084115526671	0.00943466621490837	0.0003069071905758	0.0009044701089668	0.00127452668665961	0.00340579893047667	0.00398570447560953	0.000926833059544714	0	0.00027743012105532	0.00966987440223966	0.00320894082276328	0.00167137049591318	0.00969196324269819	0.00648961474052053	0.000172640988887431	0.000676024081125057	0.00100619576670248	0.00539390685154731	0.00891029633133421	0.0219476705991728	0.00745405420725986	0.0211917778001506	0.00149178820314915	0	0.00334192576848187	0.00883439172381318	0.00467439125830488	0.00605738077904493	0.0125239993736338	0.0140448251654291	0.00769956605195178	0.00296569755459044	0	0.00577326736276074	0.002610880351553	0.0544339692732663	0.000539997389885981	0.001299053298925	0.0371035934545327	0.00337756413352577	0.0063308296201114	0.0138775039199204	0.0159602368066768	0.00834922553348652	0.010203098127448	0	0.00698935027801646	0.021028395790151	0.0256839393739108	0.0121626505427979	0.00889465244634113	0.00185207236509102	0	0.00182522596697804	0.000667543529865482	0.00505774443397897	0.0070430293671898	0.00469027439507731	0.0109538501023463
Alkalimarinus	0	0	0	0	0.03273651664663	0.0166650602977568	0.0075429856171229	0	0	0	0.0123240941764014	0	0	0	0.0513135285688316	0.00264584910231558	0.0240475221936567	0.00218322083525873	0.00280793765725712	0	0	0	0.0100035754861931	0.595970079490718	0.0037000794390437	0	0	0.00226728831943387	0.00783109909076597	0	0	0.00194250527838185	0.00789338052181873	0	0.000220725306034846	0	0	0	0	0.0181812647070655	0.0123115835783364	0.0294414011598283	0.0621436699878915	0.0151574285234205	0.0138267391967873	0.00242936788025923	0	0.00328403054203905	0.0043084941921313	0	0	0	0	0	0.00296106588915036	0	0	0	0.0322943941803841	0	0	0.167048447416901	0.0737333547155917	0.00317631663100016	0.00326489172846842	0.000358742582461193	0.00248810060633482	0.00139672952096497	0	0.00247590355164328	0	0.00109359229998693	0	0	0	0	0	0	0.00274915348624178	0.00119005980872146	0.0160067525651551	0.0132983704957093
Alkanindiges	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023099562742209	0.000390106354564299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126929617841318	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172859211067092	0.000922859873702741	0	0	0	0	0	0	0.000879228063311298	0.00225629329966993	0	0	0	0	0	7.03321342744905e-05	0.0567115385467604	0.00656169928936447
Allomuricauda	0.04918679092651	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112420054630979	0	0	0	0	0	0	0	0	0	0	0	0	0.00075861457126637	0	0.00327838344569105	0	0	0.00294526770425968	0	0	0.0031852491349867	0	0.00306418713349255	0.00040234030183105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135542141279518	0	0	0	0	0	0	0	0	0	0	0.00279043204935955	0	0	0.106014961459706	0	0	0	0	0	0	0	0	0	0	0.00565927034446907	0.0073706337186041	0.0266303700896023	0
Allotamlana	0	0	0	0	0.00369658167883919	0.00166254138108261	0	0	0.00170155628985174	0	0	0	0	0	0.0172105188433294	0.00919639186159002	0	0.00105970335728184	0.0074496803099466	0	0	0.000841822635911492	0.00943141955276624	0.00802823383703183	0.00560409123769696	0	0.0262087103060511	0	0	0	0	0.00028633893447111	0.000755933312265645	0	0.00463257100594141	0.000878280139783798	0.00170198178352672	0.000202816701207207	0.000123146099098289	0	0	0	0	0	0	0.00240710769908796	0	0	0.00226820881185818	0	0.00758079441296613	0.024480057680794	0.000189353855187734	0.0180546629660814	0.000774402294620986	0.00127612339007843	0.00094098979840949	0	0.00121332980281788	0	0.00234227111572933	0.00776644202699286	0.00359598921047297	0	0.000430675086881243	0	0.000876941661205669	0.030732396216935	0	0	0	0	0.00291753586944848	0	0.00852497996183447	0	0.000638484396996273	0	0.00136154288733407	0.00144681424239872	0.11643405272184	0.00104496986485014
Altererythrobacter	0.0588485975398052	0	0	0	0	0	0.00387732196424566	0	0	0	0	0.00457423056424815	0	0	0.0143755939658662	0	0.00917411035698926	0.00115683321829349	0.00739295070120923	0.00303574119669052	0.0115341884940316	0	0	0	0	0	0	0.000651165968584404	0.00223613813556966	0.000184589376577479	0	0.00231749043799004	0.00188168390252905	0.00118975606771774	0.000515159594737057	0.00197949863215931	0.00360935819153774	0.000309424566472964	0.000434222507394449	0	0	0	0.0152551976207014	0.015466352927818	0.0214256431323757	0.0392023031525597	0.0256026836564827	0.0634582363456145	0.0102370690541986	0	0.00431277676278311	0.000198576807470295	0	0.00659708952393866	0.0075675432572644	0.00483214150700462	0.0135272760077953	0.00472740943927809	0	0	0.000741238876041257	0.00229706905825237	0.0110214810083383	0.00175875488498746	0.00148973639258257	0.0046583485955155	0.000404723828099019	0.000396835242077182	0	0.00749866634471173	0.00313573295667297	0.00374576420052921	0.000694430207726395	0.00105068965288137	0	0.000815655192605216	0.000177651307397725	0	0.000848254649861348	0.000313683393644899	0.0230392607215044	0.0132772181679102
Alteromonas	0.0507703788846424	0.00726667131350084	0.000777120327711647	0.00380372756080359	0.00219914930586342	0.00729517501396997	0.00566420958922011	0.0113971415971302	0.00148810424132296	0.000575427062942746	0.008637277029032	0.00522777374615389	0	0	0.0106962360576685	0.00803270484950953	0.00320516395307404	0.00629304505745372	0.000314564320915655	0.00147016782653077	0.00213488371845134	8.42631910389837e-05	0.00158413107150178	0.00181019711167191	0.00148931918636057	0.00476253545448242	0.00264802901936558	0.00123460703207595	0.000190618738913393	0.000286304697722468	0.000847108126037198	0.000380416897619119	0.00106896037885878	0.000578627986878397	6.69354018472483e-05	0.00156147536921994	0.00103594752339592	0.000444015766937325	0.000418082869125274	0.0102304199038754	0.0153280029077698	0.0118498996505569	0.023370018937763	0.0358360125935486	0.0770856629840105	0.00311570150223069	0.0024389238553321	0.00266532307178413	0.00915780657189461	0.0136511742859336	0.00980604729382003	0.0085552340275098	0.012692238290449	0.00534819458454695	0.00453317985126721	0.00393300806988787	0.00465005408901254	0.00147246057308821	0.00698319376650857	0.00126953825221045	0.000447531120648716	0.00704947236528407	0.00148460721071728	0.00430395043032533	0.00880454510644185	0.015276303664867	0.0149028897819658	0.0752835660957625	5.13044280203737e-05	0.000700641810438396	0.00265539068771039	0.00255922452138105	0.00410851772351625	0.000439026998459691	6.83368111855996e-05	0	0.00100882616059006	0.000731206616908243	0.00307088854256611	0.00431871618318597	0.00914716078345381	0.00202772221354305
Alvania	0	0	0	0	0.0190462893509339	0	0.0308619931600745	0	0	0	0	0	0	0	0	0.0111950007981059	0	0	0	0	0	0.0154284264610136	0	0.0174163402466934	0	0	0	0	0.100231026466753	0	0	0	0.0600364045933657	0	0	0	0.0161356957412629	0	0	0	0	0	0.00710854430841907	0	0	0	0	0	0.064969824660891	0	0	0.133762599652717	0.0187763260627865	0.0140590447322591	0.182678459972319	0.00877278957105572	0.0118599810782562	0.307217536610029	0.034016384290276	0.00890846824684705	0	0.0302812292053455	0	0	0	0	0	0	0.0300678486432985	0	0	0	0	0	0	0	0	0	0.00212744466847245	0	0	0
Amicula	0	0	0	0	0.0068573718666356	0	0.00269047690944125	0	0	0.00219478159702145	0.00603531645291785	0	0	0.0557019859560919	0.00193625994512663	0.00696636504821443	0	0.007554910941823	0.0253403876368354	0.00860019007613365	0.0338860230278097	0	0.0045420826892459	0	0.028524585269885	0.0298606426659148	0.12855104671858	0.0117312818881525	0.00959603682756087	0.0096906261169997	0.0256376557151025	0.00134169555361782	0.00970412650916258	0.0135113943151594	0.0064944757140839	0.00905894735579917	0.00739080434945575	0	0.0132811055254887	0.00120514438476228	0.0238000851216303	0.0323648891567153	0	0.00697622374138078	0	0.0222377920701314	0.00643095651028457	0.0707666303058525	0.026928043126937	0.0041125809077367	0.0193554016155808	0.0106837968603337	0.000893696656580593	0.0116578848906652	0.0251568242483188	0.00577697192527483	0.0053274932933405	0	0.00144904527573885	0.00910329770713567	0	0	0.00124479337781015	0.028512110586544	0.0127021385811166	0.0161874721765093	0.0057578886805243	0.00257293463505083	0	0.0121873888140223	0.0127762517672019	0.0150906023605819	0.0031433722664432	0.0050945325359584	0.0042470545646358	0	0.00231627354227485	0	0.00611540782718986	0.00498324689858027	0.000431579269255155	0.0711325539250719
Amoebophrya	0	0.127179064194229	1.34308004993676	0.324754966465092	0.00940284240330682	0.00313285787737581	0.0138683536326065	0	0	0.0080009734088856	0	0.0299485410812149	0.13214478496312	0.0268089675077224	0	0.0633313553893907	0.0291232787171937	0.0120622368555692	0	0	0	0	0	0.00870845952635343	0	0	0	0.00674916971370736	0	0	0	0	0.0202215191283409	0.00618137679523729	0.00922411699180485	0.00504174967244542	0	0	0	0.00687152897846568	0	0.0360677892745564	0	0.00635861445502114	0.00138995022993288	0	0	0	0.00281594950361972	0	0.00243630344571992	0.0553709662715298	0.0518192850184183	0.0158639160038209	0.00439986242292015	0.0586861039061522	0.0278432272504822	0.0199864748455288	0.091790432472431	0	0.0519374875375026	0.071270516180209	0.0456590972156008	0.0114132623363556	0.0184618772112569	0.0295910119865996	0.0151493755505805	0	0	0.00438478234366888	0.00702281983995416	0.014891977896677	0	0	0	0	0.00191639191011134	0.0156143143107815	0.0124771311157014	0.00181898764379616	0.00127078653340475	0.00223578224189876
Amonardia	0.0105881987839921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02722099757662	0	0	0	0	0.184265497222784	0	0	0	0	0	0	0	0	0
